"system:index","RTENAME","RTENO","area","year",".geo"
447,"11-003 BORDER ROAD",NA,5.222606818581495,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
448,"11-016 COLUMBIA LK",NA,14.781789981694248,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
449,"11-033 Bridge Lake",NA,9.901014808363978,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
450,"11-036 CARDIFF MTN",NA,0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
451,"11-037 TATLAYOKO L",NA,4.31967150364583,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
452,"11-045 WILLIAMS LK",NA,9.868211298621326,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
453,"11-049 BELLA COOLA",NA,4.160647241712622,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
454,"11-065 MCLEOD LAKE",NA,7.445246547104778,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
455,"11-067 FRASER LAKE",NA,6.033011752343753,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
456,"11-133 Eaganbridge",NA,10.239263598851116,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
457,"11-167 Ormond Lake",NA,2.9481639997855393,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
458,"11-181 Glen Vowell",NA,10.233564526639087,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
459,"11-207 GRAND FORKS",NA,12.668181524448531,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
460,"11-213 SALTERY BAY",NA,14.97958939756435,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
461,"11-216 CANAL FLATS",NA,4.867774469623161,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
462,"11-226 STELLA LAKE",NA,14.782886100811888,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
463,"11-228 VICTORIA LK",NA,13.96322298523284,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
464,"11-235 RISKE CREEK",NA,5.005546073575366,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
465,"11-245 MELDRUM CR.",NA,7.673467943979781,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
466,"11-265 SUMMIT LAKE",NA,11.811686585355393,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
467,"11-267 Pinchi Lake",NA,4.169222730943626,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
468,"11-271 KITSUMKALUM",NA,4.824065994684439,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
469,"11-317 DUNCAN LAKE",NA,3.6086782651960783,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
470,"11-323 PEM MEADOWS",NA,15.628617793949145,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
471,"11-411 Maple Ridge",NA,16.851066697303896,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
472,"11-413 NANAIMO RIV",NA,11.379607601363368,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
473,"11-419 CREIGHTON V",NA,7.963939923437497,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
474,"11-420 CANOE POINT",NA,13.766016219148275,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
475,"11-423 DUFFEY LAKE",NA,2.0859615874387254,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
476,"11-430 SUCCOUR CR.",NA,3.897758951822916,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
477,"11-511 Skookumchuk",NA,12.111433405300254,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
478,"11-709 OSPREY LAKE",NA,6.163654674126839,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
479,"04-105 WATERTON PRK",NA,0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
480,"11-002 PORT RENFREW",NA,15.815889635401325,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
481,"11-012 SUNSHINE CST",NA,15.043334546905657,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
482,"11-030 ESPLANADE RG",NA,4.418054896323529,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
483,"11-031 GOLDSTREAM R",NA,9.45991793425245,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
484,"11-032 SCOTCH CREEK",NA,4.9507823686580865,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
485,"11-043 HENDRIX LAKE",NA,1.6024064431832112,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
486,"11-044 KEITHLEY CR.",NA,2.3341653405024507,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
487,"11-046 ALEXIS CREEK",NA,3.1998582285998776,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
488,"11-048 HECKMAN PASS",NA,0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
489,"11-068 PINKUT CREEK",NA,0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
490,"11-075 WILLISTON LK",NA,3.856208100842523,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
491,"11-131 Big Bend Hwy",NA,6.438016066237744,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
492,"11-139 CHILKAT PASS",NA,0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
493,"11-153 FRASER RIVER",NA,11.090691831479775,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
494,"11-211 PITT MEADOWS",NA,13.314385228201589,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
495,"11-214 WICKANINNISH",NA,12.36482245113358,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
496,"11-221 PLEASANT VAL",NA,8.768781368581495,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
497,"11-230 ILLECILEWAET",NA,3.458512891038603,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
498,"11-234 LAC LA HACHE",NA,11.43530162303922,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
499,"11-254 SUGARBOWL MT",NA,6.984018628936885,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
500,"11-270 TELKWA HI RD",NA,8.53715367895221,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
501,"11-304 Premier Lake",NA,10.69637760003064,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
502,"11-401 SALT SPR. IS",NA,13.747088679120704,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
503,"11-402 COWICHAN LK.",NA,9.217009011780023,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
504,"11-407 CHRISTIAN VL",NA,11.090011703262874,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
505,"11-721 LOWER NICOLA",NA,9.652811752359073,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
506,"11-017 SPILLIMACHEEN",NA,12.964559665180774,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
507,"11-079 Kwanika Creek",NA,4.421852374203431,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
508,"11-083 Gitwinksihlkw",NA,5.152426297074145,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
509,"11-106 Kinaskan Lake",NA,1.907046007460172,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
510,"11-126 CAMPBELL LAKE",NA,15.311907419362749,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
511,"11-199 Rennell Sound",NA,0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
512,"11-217 TOBY CREEK RD",NA,3.550174019362745,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
513,"11-236 FLETCHER LAKE",NA,0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
514,"11-255 PRINCE GEORGE",NA,14.818524259880505,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
515,"11-299 Port Clements",NA,0.21975548734681372,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
516,"11-309 UPPER ASHNOLA",NA,4.086916160922184,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
517,"11-328 Nahwitti Lake",NA,13.967090287515331,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
518,"11-339 HAINES SUMMIT",NA,0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
519,"11-513 Texada Island",NA,14.02350849370405,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
520,"11-300 Skidegate Lake",NA,0.26893238889399507,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
521,"11-612 SQUAMISH RIVER",NA,13.969199289139096,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
522,"11-614 Mt. Washington",NA,11.690195044087012,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
523,"11-622 BOTANIE VALLEY",NA,6.516251940854782,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
524,"11-229 BLAEBERRY RIVER",NA,6.716101535186888,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
525,"11-410 CHILLIWACK LAKE",NA,3.416292768535538,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
526,"11-078 GERMANSEN LANDING",NA,2.932290245297182,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
527,"11-310 Silver Skagit Road",NA,1.1554393550551472,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0,"BLY",69060,0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,"ALMO",33226,0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,"EWAN",89039,14.727371975919109,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,"GLEN",53137,0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,"JOEL",33204,15.286385186320452,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,"LIMA",53097,0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,"LYNN",85024,0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,"MESA",89082,10.03849982948836,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,"ROME",69164,0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,"RUCH",69226,1.9824003836243875,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
10,"SCIO",69034,15.724120161596195,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,"SULA",53036,0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
12,"TROY",69207,1.1079600518995096,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,"ADAIR",69033,17.443095313311883,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,"ALBEE",69006,0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,"ARLEE",53015,4.987266502405025,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
16,"AVERY",33003,1.6053798572303923,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
17,"BAKER",33010,0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
18,"BATES",33222,0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
19,"CAMAS",89024,15.979776274310684,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20,"CANBY",69202,15.510051793933815,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
21,"CAREY",33220,0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
22,"CECIL",69205,0.5730017619944852,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
23,"CRANE",69223,0.04366033609068627,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
24,"DERBY",69027,12.376578890211398,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,"FLORA",69007,0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
26,"GREEN",69218,15.884986672487749,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,"INDEX",89073,5.858242348851104,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,"MOOSE",92036,0.04787435983455882,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,"NOXON",53101,4.809006874371935,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,"RIRIE",33022,0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,"SALEM",69237,15.870410526669737,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,"SELMA",69250,2.5877293063572293,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,"TWISP",89005,15.10747536672794,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,"UNITY",69214,0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,"ADRIAN",69056,1.1788858106924018,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,"ALPINE",92051,0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,"ASOTIN",89023,9.858971841038606,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,"COBALT",33209,0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,"COOLIN",33029,11.312446037285538,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,"COUGAR",89018,15.690862218642764,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,"CURLEW",89051,2.6122831893075977,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,"CUSICK",89032,5.109457347181373,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,"DAYTON",69040,16.39568717231924,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,"DORRIS",14166,0.6805225034466913,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,"DUBOIS",33015,0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,"ELKTON",69050,14.822974940471813,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,"GOLDEN",33008,2.948065986703431,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,"ILWACO",89040,15.566948393857231,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,"IMNAHA",69008,11.244323967708343,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,"JOSEPH",69035,0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,"KELLER",89007,6.316374017693015,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,"LORANE",69243,25.96220238321077,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,"MADRAS",69211,0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,"MALDEN",89058,17.518964212622546,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,"MAZAMA",89068,2.8893745522212013,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,"MERCER",89021,0.2492907512714461,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,"NAPLES",33001,12.191614813710158,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,"OCHOCO",69212,0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,"ODESSA",89076,5.288443141804534,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,"OZETTE",89001,15.22334623642769,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,"PE ELL",89078,14.833458942861531,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,"PICABO",33219,0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,"PIERCE",33205,1.4036676572457107,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
64,"POLSON",53014,16.428982632261057,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
65,"QUINCY",89037,10.678216327221204,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,"RONALD",89035,9.63097585363052,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,"SALADO",69009,14.719373852987122,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,"SPARTA",69038,12.277727025903808,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,"TIMBER",69001,11.83813391488971,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,"UMPQUA",69018,15.220960488802078,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,"VERLOT",89904,6.624844805009188,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
72,"VICTOR",53901,1.32228774106924,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
73,"WAPATO",89020,8.290150362208944,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
74,"WILBUR",89038,14.573162807307034,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,"WILSON",92052,0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
76,"YAKIMA",89081,11.901586139721193,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
77,"ACEQUIA",33026,0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
78,"AUGUSTA",53016,10.648743794301463,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
79,"BLITZEN",69030,0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
80,"BOULDER",53028,6.502217884252444,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
81,"BRADMAN",53904,0.32816676829044117,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
82,"CARLTON",89049,2.2883112971507353,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
83,"CHALLIS",33013,0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
84,"CLINTON",53026,0.6095045589154414,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
85,"CONNELL",89022,1.5883884721660533,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
86,"CRATERS",33020,0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
87,"CROWLEY",69024,0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
88,"EVERETT",89034,15.667908992064964,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
89,"GIFFORD",33004,14.284075658134189,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
90,"GLACIER",89028,0.4797777247395833,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
91,"GLASGOW",69117,13.799850926792288,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
92,"GRANITE",69049,0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
93,"KENDALL",89027,12.998034991773904,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
94,"LAURIER",89070,11.25557665569853,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
95,"LEADORE",33014,0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
96,"LOGDELL",69013,0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
97,"MACDOEL",14168,0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
98,"MAMMOTH",92030,8.650021647640928,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
99,"MCCHORD",89910,14.53446556361826,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
100,"MENDOTA",89042,12.312037925153186,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
101,"MERRILL",69228,0.03074120355392157,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
102,"MIKKALO",69204,2.057951249984681,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
103,"MIVODEN",33002,0.8926665237132352,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
104,"MOLALLA",69901,11.252484282567414,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
105,"MT HOOD",69043,12.53739170598959,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
106,"PAISLEY",69029,0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
107,"PAUNINA",69245,0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
108,"POMEROY",89065,8.388020105269607,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
109,"PRESTON",33228,0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
110,"RAINIER",89079,14.146809407215072,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
111,"RAYMOND",89059,17.095475270787386,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
112,"REARDAN",89016,13.80263439413296,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
113,"RIMROCK",89019,5.323364386090686,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
114,"SANTIAM",69903,14.822716055698525,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
115,"SILVIES",69248,0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
116,"SISTERS",69238,0.7114864431066177,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
117,"SNOWDEN",89025,14.973142285707716,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
118,"ST MARY",53003,7.437507188097421,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
119,"SULPHUR",89164,0.06680971193321078,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
120,"SUNBEAM",33213,0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
121,"TAHOLAH",89009,14.817198115579052,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
122,"WICKIUP",69014,0.5077232303002451,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
123,"WOODMAN",53025,0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
124,"ZUMWALT",69905,0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
125,"BAY VIEW",89066,16.849132964185053,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
126,"BREWSTER",89006,10.763459810707724,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
127,"BUCHANAN",69023,0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
128,"BURGDORF",33208,0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
129,"CABARTON",33111,0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
130,"CHESTNUT",53039,8.054387618612132,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
131,"CHEWELAH",89008,12.095102612944244,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
132,"COQUILLE",69217,15.621035285079676,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
133,"DONNELLY",69247,0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
134,"ELK LAKE",69052,0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
135,"ELLISTON",53027,0.1272549700980392,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
136,"GARFIELD",69041,16.630420072365194,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
137,"HARTLINE",89056,16.287718267539827,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
138,"HIGHWOOD",53018,2.3480854314644612,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
139,"KAMILCHE",89010,16.55474949163604,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
140,"KEYSTONE",89057,11.536455259145216,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
141,"LAKEVIEW",69253,0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
142,"MONTAGUE",69044,0.7510703024969363,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
143,"MONUMENT",69240,6.135246149004287,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
144,"MUD LAKE",33221,0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
145,"MUKILTEO",89072,15.339892223728564,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
146,"NEWHALEM",89004,12.30964404535846,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
147,"NEZPERCE",33005,6.550323072012869,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
148,"NINEMILE",53064,5.1945763996629895,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
149,"PACKWOOD",89043,6.887987234436271,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
150,"POTHOLES",89063,13.503472282843124,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
151,"PRESCOTT",89046,13.520187232827835,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
152,"PROSPECT",69251,7.178902806341909,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
153,"RED ROCK",53047,0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
154,"SKALKAHO",53076,0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
155,"SQUIRREL",33016,0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
156,"ST REGIS",53013,4.30937245870098,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
157,"TONASKET",89030,13.684156897794107,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
158,"TRIANGLE",33023,0.04923631510416666,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
159,"TUALATIN",69002,15.398168434712012,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
160,"UMATILLA",69105,5.6628842283547804,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
161,"WALDPORT",69209,11.966131843627451,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
162,"WINBERRY",69019,15.772233124142153,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
163,"WINTHROP",89029,2.5832716953125003,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
164,"BALD MTN.",69220,0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
165,"BALD MTN.",55101,0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
166,"BARNHOUSE",69213,0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
167,"BICKLETON",89026,5.989199519439339,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
168,"CAPE HORN",33012,0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
169,"CARNATION",89111,15.577364185784308,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
170,"CHINCHALO",69252,0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
171,"COOL CAMP",69010,2.914883407383579,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
172,"DECEPTION",89905,16.100651325076615,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
173,"DEER PARK",89077,12.722152738894012,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
174,"DESCHUTES",69011,4.486051071982231,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
175,"EIGHTMILE",69045,7.588051565257349,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
176,"FISH LAKE",69062,0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
177,"FISH LAKE",69244,3.394578440640318,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
178,"GREENOUGH",53905,2.3485669545802694,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
179,"HASH ROCK",69112,0.8941981126685048,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
180,"IRON GATE",14900,1.1933619361213237,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
181,"JARBRIDGE",55037,0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
182,"KALISPELL",53002,15.04456028871016,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
183,"LIBBY DAM",53001,7.309383588939948,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
184,"LOLO PASS",33006,0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
185,"LONE ROCK",69004,7.252986831495099,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
186,"MAGIC MTN",33025,0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
187,"MONTESAND",89133,16.481531915793507,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
188,"MT. ADAMS",89080,2.384217698468137,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
189,"NEWBRIDGE",69215,3.5877220724417898,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
